t_ms,dt,left_delta,right_delta,ds,dtheta_enc,imu_theta,imu_dtheta,x_pred,y_pred,theta_pred,x_est,y_est,theta_est,Pxx_pred,Pyy_pred,Ptt_pred,Pxx_est,Pyy_est,Ptt_est,innovation_theta,innovation_x,innovation_y,NIS_theta,dx_update,dy_update,dtheta_update,s_robot,s_target,ex_r,ey_r,h_err,lookahead_x,lookahead_y,vx_cmd,omega_cmd,omega_pp,v_des,adaptive_lookahead
1940,0.010000,0.000000,-0.006035,-0.003018,-0.000413,1.539478,-0.000123,41.995018,11.144490,1.539558,41.995020,11.144490,1.539555,25.191226,25.195869,0.000281,25.191223,25.195869,0.000271,-0.000080,nan,nan,0.000001,0.000001,-0.000000,-0.000003,23.052628,26.652628,3.645011,0.112591,0.026990,41.996338,14.791239,5.012167,0.029099,0.087087,18.972794,3.600000
1950,0.010000,0.000000,0.000000,0.000000,0.000000,1.539100,-0.000346,41.995020,11.144490,1.539209,41.995021,11.144490,1.539205,25.191323,25.195969,0.000281,25.191321,25.195969,0.000271,-0.000110,nan,nan,0.000002,0.000002,-0.000000,-0.000004,23.052628,26.652628,3.644971,0.113869,0.027340,41.996338,14.791239,5.012167,0.029465,0.088076,18.972794,3.600000
1960,0.010000,0.000000,-0.009139,-0.004570,-0.000626,1.538723,-0.000325,41.994877,11.139923,1.538880,41.994879,11.139923,1.538875,25.191420,25.196069,0.000281,25.191418,25.196069,0.000271,-0.000158,nan,nan,0.000003,0.000002,-0.000000,-0.000006,23.052628,26.652628,3.649503,0.115078,0.027671,41.996338,14.791239,5.018105,0.029819,0.089116,18.984029,3.600000
1970,0.010000,0.000000,0.000000,0.000000,0.000000,1.538498,-0.000266,41.994879,11.139923,1.538608,41.994881,11.139923,1.538604,25.191518,25.196169,0.000281,25.191517,25.196169,0.000271,-0.000110,nan,nan,0.000002,0.000002,-0.000000,-0.000004,23.052628,26.652628,3.649472,0.116066,0.027941,41.996338,14.791239,5.018105,0.030102,0.089881,18.984030,3.600000
1980,0.010000,0.000000,-0.002931,-0.001466,-0.000201,1.538507,0.000043,41.994834,11.138458,1.538647,41.994836,11.138458,1.538642,25.191616,25.196269,0.000281,25.191615,25.196269,0.000271,-0.000140,nan,nan,0.000002,0.000002,-0.000000,-0.000005,23.052628,26.652628,3.650942,0.115930,0.027903,41.996338,14.791239,5.020010,0.030066,0.089810,18.987632,3.600000
1990,0.010000,0.000000,0.000000,0.000000,0.000000,1.538811,0.000336,41.994836,11.138458,1.538978,41.994838,11.138458,1.538972,25.191715,25.196369,0.000281,25.191713,25.196369,0.000271,-0.000167,nan,nan,0.000004,0.000002,-0.000000,-0.000006,23.052628,26.652628,3.650980,0.114729,0.027574,41.996338,14.791239,5.020010,0.029721,0.088880,18.987632,3.600000
2000,0.010000,0.000000,-0.001552,-0.000776,-0.000106,1.539301,0.000453,41.994814,11.137682,1.539424,41.994815,11.137682,1.539420,25.191813,25.196469,0.000281,25.191812,25.196469,0.000271,-0.000123,nan,nan,0.000002,0.000002,-0.000000,-0.000004,23.052628,26.652628,3.651807,0.113093,0.027125,41.996338,14.791239,5.021018,0.029253,0.087630,18.989539,3.600000
2010,0.010000,0.000000,0.000000,0.000000,0.000000,1.539487,0.000144,41.994815,11.137682,1.539564,41.994816,11.137682,1.539561,25.191912,25.196569,0.000281,25.191910,25.196569,0.000271,-0.000077,nan,nan,0.000001,0.000001,-0.000000,-0.000003,23.052628,26.652628,3.651823,0.112579,0.026984,41.996338,14.791239,5.021018,0.029106,0.087232,18.989539,3.600000
2020,0.010000,0.000000,0.000000,0.000000,0.000000,1.539405,-0.000107,41.994816,11.137682,1.539455,41.994817,11.137682,1.539453,25.192010,25.196669,0.000281,25.192009,25.196669,0.000271,-0.000050,nan,nan,0.000000,0.000001,-0.000000,-0.000002,23.052628,26.652628,3.651811,0.112975,0.027093,41.996338,14.791239,5.021018,0.029219,0.087539,18.989539,3.600000
2030,0.010000,0.000000,0.000000,0.000000,0.000000,1.539247,-0.000144,41.994817,11.137682,1.539309,41.994817,11.137682,1.539307,25.192109,25.196769,0.000281,25.192108,25.196769,0.000271,-0.000062,nan,nan,0.000000,0.000001,-0.000000,-0.000002,23.052628,26.652628,3.651794,0.113509,0.027239,41.996338,14.791239,5.021018,0.029372,0.087953,18.989539,3.600000
2040,0.010000,0.000000,0.000000,0.000000,0.000000,1.539102,-0.000165,41.994817,11.137682,1.539142,41.994818,11.137682,1.539140,25.192208,25.196869,0.000281,25.192207,25.196869,0.000271,-0.000040,nan,nan,0.000000,0.000000,-0.000000,-0.000001,23.052628,26.652628,3.651775,0.114118,0.027405,41.996338,14.791239,5.021018,0.029546,0.088424,18.989539,3.600000
2050,0.010000,0.000000,0.000000,0.000000,0.000000,1.539035,-0.000080,41.994818,11.137682,1.539060,41.994818,11.137682,1.539059,25.192307,25.196969,0.000281,25.192306,25.196969,0.000271,-0.000026,nan,nan,0.000000,0.000000,-0.000000,-0.000001,23.052628,26.652628,3.651766,0.114413,0.027486,41.996338,14.791239,5.021018,0.029631,0.088653,18.989539,3.600000
2060,0.010000,0.000000,0.000000,0.000000,0.000000,1.539091,0.000128,41.994818,11.137682,1.539187,41.994819,11.137682,1.539184,25.192406,25.197069,0.000281,25.192405,25.197069,0.000271,-0.000096,nan,nan,0.000001,0.000001,-0.000000,-0.000003,23.052628,26.652628,3.651780,0.113960,0.027362,41.996338,14.791239,5.021018,0.029501,0.088302,18.989539,3.600000
2070,0.010000,0.000000,0.000000,0.000000,0.000000,1.539243,0.000160,41.994819,11.137682,1.539344,41.994820,11.137682,1.539340,25.192505,25.197169,0.000281,25.192504,25.197169,0.000271,-0.000101,nan,nan,0.000001,0.000001,-0.000000,-0.000004,23.052628,26.652628,3.651798,0.113391,0.027205,41.996338,14.791239,5.021018,0.029337,0.087861,18.989539,3.600000
2080,0.010000,0.000000,0.000000,0.000000,0.000000,1.539222,-0.000064,41.994820,11.137682,1.539276,41.994821,11.137682,1.539274,25.192604,25.197269,0.000281,25.192604,25.197269,0.000271,-0.000054,nan,nan,0.000000,0.000001,-0.000000,-0.000002,23.052628,26.652628,3.651790,0.113632,0.027271,41.996338,14.791239,5.021018,0.029406,0.088047,18.989539,3.600000
2090,0.010000,0.000000,0.000000,0.000000,0.000000,1.539233,-0.000000,41.994821,11.137682,1.539274,41.994821,11.137682,1.539273,25.192704,25.197369,0.000281,25.192703,25.197369,0.000271,-0.000041,nan,nan,0.000000,0.000000,-0.000000,-0.000001,23.052628,26.652628,3.651790,0.113638,0.027273,41.996338,14.791239,5.021018,0.029408,0.088052,18.989539,3.600000
2100,0.010000,0.000000,0.003104,0.001552,0.000213,1.539336,0.000075,41.994870,11.139233,1.539347,41.994870,11.139233,1.539347,25.192803,25.197469,0.000281,25.192802,25.197469,0.000271,-0.000011,nan,nan,0.000000,0.000000,-0.000000,-0.000000,23.052628,26.652628,3.650247,0.113367,0.027199,41.996338,14.791239,5.019002,0.029327,0.087807,18.938189,3.600000
2110,0.010000,0.000000,0.000000,0.000000,0.000000,1.539272,-0.000069,41.994870,11.139233,1.539278,41.994870,11.139233,1.539277,25.192902,25.197569,0.000281,25.192902,25.197569,0.000271,-0.000006,nan,nan,0.000000,0.000000,-0.000000,-0.000000,23.052628,26.652628,3.650239,0.113620,0.027268,41.996338,14.791239,5.019002,0.029400,0.088003,18.938189,3.600000
2120,0.010000,0.000000,0.000000,0.000000,0.000000,1.539313,0.000043,41.994870,11.139233,1.539320,41.994870,11.139233,1.539320,25.193002,25.197669,0.000281,25.193001,25.197669,0.000271,-0.000007,nan,nan,0.000000,0.000000,-0.000000,-0.000000,23.052628,26.652628,3.650244,0.113466,0.027226,41.996338,14.791239,5.019002,0.029356,0.087884,18.985726,3.600000
2130,0.010000,0.000000,0.000000,0.000000,0.000000,1.539420,0.000112,41.994870,11.139233,1.539432,41.994870,11.139233,1.539431,25.193101,25.197769,0.000281,25.193101,25.197769,0.000271,-0.000012,nan,nan,0.000000,0.000000,-0.000000,-0.000000,23.052628,26.652628,3.650256,0.113059,0.027114,41.996338,14.791239,5.019002,0.029239,0.087569,18.985726,3.600000
2140,0.010000,0.000000,0.001380,0.000690,0.000094,1.539367,-0.000101,41.994892,11.139922,1.539330,41.994892,11.139922,1.539331,25.193201,25.197869,0.000281,25.193200,25.197869,0.000271,0.000037,nan,nan,0.000000,-0.000000,0.000000,0.000001,23.052628,26.652628,3.649555,0.113424,0.027214,41.996338,14.791239,5.018105,0.029342,0.087835,18.934375,3.600000
2150,0.010000,0.000000,0.000000,0.000000,0.000000,1.539334,-0.000000,41.994892,11.139922,1.539331,41.994892,11.139922,1.539331,25.193300,25.197969,0.000281,25.193300,25.197969,0.000271,0.000003,nan,nan,0.000000,-0.000000,0.000000,0.000000,23.052628,26.652628,3.649555,0.113423,0.027214,41.996338,14.791239,5.018105,0.029342,0.087835,18.934375,3.600000
2160,0.010000,0.000000,0.000000,0.000000,0.000000,1.539401,0.000059,41.994892,11.139922,1.539390,41.994892,11.139922,1.539390,25.193400,25.198069,0.000281,25.193399,25.198069,0.000271,0.000011,nan,nan,0.000000,-0.000000,0.000000,0.000000,23.052628,26.652628,3.649562,0.113208,0.027155,41.996338,14.791239,5.018105,0.029281,0.087668,18.984030,3.600000
2170,0.010000,0.000000,0.000000,0.000000,0.000000,1.539295,-0.000165,41.994892,11.139922,1.539225,41.994891,11.139922,1.539228,25.193499,25.198169,0.000281,25.193499,25.198169,0.000271,0.000070,nan,nan,0.000001,-0.000001,0.000000,0.000002,23.052628,26.652628,3.649543,0.113801,0.027318,41.996338,14.791239,5.018105,0.029451,0.088127,18.984030,3.600000
2180,0.010000,0.000000,0.000000,0.000000,0.000000,1.539072,-0.000192,41.994891,11.139922,1.539036,41.994891,11.139922,1.539037,25.193599,25.198269,0.000281,25.193599,25.198269,0.000271,0.000036,nan,nan,0.000000,-0.000000,0.000000,0.000001,23.052628,26.652628,3.649522,0.114496,0.027508,41.996338,14.791239,5.018105,0.029650,0.088665,18.984030,3.600000
2190,0.010000,0.000000,0.000000,0.000000,0.000000,1.539067,-0.000000,41.994891,11.139922,1.539037,41.994891,11.139922,1.539038,25.193699,25.198369,0.000281,25.193698,25.198369,0.000271,0.000029,nan,nan,0.000000,-0.000000,0.000000,0.000001,23.052628,26.652628,3.649522,0.114492,0.027507,41.996338,14.791239,5.018105,0.029649,0.088662,18.984030,3.600000
2200,0.010000,0.000000,0.000000,0.000000,0.000000,1.539123,0.000080,41.994891,11.139922,1.539118,41.994891,11.139922,1.539118,25.193798,25.198469,0.000281,25.193798,25.198469,0.000271,0.000005,nan,nan,0.000000,-0.000000,0.000000,0.000000,23.052628,26.652628,3.649531,0.114200,0.027427,41.996338,14.791239,5.018105,0.029565,0.088436,18.984030,3.600000
2210,0.010000,0.000000,0.000000,0.000000,0.000000,1.539156,-0.000000,41.994891,11.139922,1.539118,41.994890,11.139922,1.539120,25.193898,25.198569,0.000281,25.193898,25.198569,0.000271,0.000038,nan,nan,0.000000,-0.000000,0.000000,0.000001,23.052628,26.652628,3.649531,0.114195,0.027426,41.996338,14.791239,5.018105,0.029564,0.088432,18.984030,3.600000
2220,0.010000,0.000000,0.000000,0.000000,0.000000,1.539252,0.000085,41.994890,11.139922,1.539205,41.994890,11.139922,1.539207,25.193998,25.198669,0.000281,25.193997,25.198669,0.000271,0.000047,nan,nan,0.000000,-0.000000,0.000000,0.000002,23.052628,26.652628,3.649541,0.113877,0.027339,41.996338,14.791239,5.018105,0.029473,0.088186,18.984030,3.600000
2230,0.010000,0.000000,0.000000,0.000000,0.000000,1.539253,-0.000000,41.994890,11.139922,1.539207,41.994890,11.139922,1.539208,25.194097,25.198769,0.000281,25.194097,25.198769,0.000271,0.000046,nan,nan,0.000000,-0.000000,0.000000,0.000002,23.052628,26.652628,3.649541,0.113871,0.027337,41.996338,14.791239,5.018105,0.029471,0.088181,18.984030,3.600000
2240,0.010000,0.000000,0.000000,0.000000,0.000000,1.539250,-0.000000,41.994890,11.139922,1.539208,41.994890,11.139922,1.539210,25.194197,25.198869,0.000281,25.194197,25.198869,0.000271,0.000041,nan,nan,0.000000,-0.000000,0.000000,0.000001,23.052628,26.652628,3.649541,0.113865,0.027336,41.996338,14.791239,5.018105,0.029469,0.088177,18.984030,3.600000
2250,0.010000,0.000000,0.000000,0.000000,0.000000,1.539313,0.000091,41.994890,11.139922,1.539300,41.994890,11.139922,1.539301,25.194297,25.198969,0.000281,25.194297,25.198969,0.000271,0.000013,nan,nan,0.000000,-0.000000,0.000000,0.000000,23.052628,26.652628,3.649552,0.113533,0.027245,41.996338,14.791239,5.018105,0.029374,0.087920,18.984030,3.600000
